Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Bundesliga Manager Professional,PC_b,Software 2000,Kron Simulation Software,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Burai Fighter Deluxe,GB_b,Taxan,Taxan,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Cadash,PCE_b,Working Designs,ITL,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Caesars Palace,GB_b,Arcadia Systems,Arcadia Systems,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Caliber .50,GEN_b,"Mentrix Software, Inc.",Visco,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
California Games,GEN_b,Sega,Novotrade International,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Castle of Illusion Starring Mickey Mouse,GG_b,Sega,Sega (AM7),,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Castles + Castles 2,PC_b,Interplay,Quicksilver Software,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Centurion: Defender of Rome,GEN_b,Electronic Arts,Bits of Magic,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Chase H.Q.,GG_b,Taito,Taito Corporation,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Checkered Flag,Lynx_b,Atari,Atari,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Chuck Yeager's Air Combat,PC_b,Electronic Arts,Electronic Arts,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Clutch Hitter,GG_b,Sega,Sega,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Columns,GG_b,Sega,Sega,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Conquests of the Longbow: The Legend of Robin Hood,PC_b,Sierra Entertainment,"Sierra On-Line, Inc.",,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Cosmic Spacehead,MS_b,Codemasters,Codemasters,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Crackout,NES_b,Palcom,Konami,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
CrossFire,GEN_b,Kyugo Boueki,AI,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Crystal Warriors,GG_b,Sega,Sega,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Danan: The Jungle Fighter,MS_b,Sega,Sega,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Dangerous Dave in the Haunted Mansion,PC_b,SoftDisk Publishing,id Software,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Darius Twin,SNES_b,Taito,Taito Corporation,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Dark Castle,GEN_b,Electronic Arts,Artech Studios,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Davis Cup Tennis,PCE_b,NEC,Loriciels,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Death Race,NES_b,Unknown,"American Game Cartridges, Inc.",,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Decap Attack,GEN_b,Sega,Vic Tokai,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Devilish,GG_b,Sage's Creation,Genki,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Die Hard 2: Die Harder,C64_b,Grandslam,Unknown,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Disney's TaleSpin,NES_b,Capcom,Capcom,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Disney's TaleSpin,PCE_b,NEC,Interactive Designs,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Divine Sealing,GEN_b,Unknown,CYX,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
DokiDoki Penguin Land (MN),GEN_b,Sega,Sega,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Double Dragon II,GB_b,Acclaim Entertainment,Technos Japan Corporation,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Dracula the Undead,Lynx_b,Atari,Atari,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Dragon Crystal,MS_b,Sega,Sega,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Dragon Slayer: The Legend of Heroes,PCE_b,Hudson Soft,Nihon Falcom Corporation,,,,,,,,,,1/1/1991,12/14/2018,#VALUE!,,0,0,
Dragon's Curse,PCE_b,NEC,Hudson Soft,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Dragon's Lair: The Legend,GB_b,Ubisoft,"MotiveTime, Ltd.",,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Earthrise,PC_b,Interstel,Interstel,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
EcoQuest: The Search for Cetus,PC_b,Sierra Entertainment,"Sierra On-Line, Inc.",,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
El Viento,GEN_b,Renovation,Wolf Team,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Elite,NES_b,Firebird,Braben & Bell,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Elite,MSD_b,Firebird,Unknown,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Elvira II: The Jaws of Cerberus,PC_b,Accolade,Horrorsoft,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
F-15 Strike Eagle II,PC_b,Microprose,MicroProse,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
F22 Interceptor,GEN_b,Electronic Arts,Electronic Arts,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Factory Panic,GG_b,Sega,Sega,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Fantasia,GEN_b,Sega,Infogrames,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Fantasy Zone,GG_b,Sims,Sega,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Fatal Labyrinth,GEN_b,Sega,Sega Enterprises,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Fatal Rewind,GEN_b,Electronic Arts,Raising Hell,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Final Fight,ZXS_b,U.S. Gold,Unknown,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Final Fight,C64_b,U.S. Gold,Unknown,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Final Fight,AST_b,U.S. Gold,Unknown,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Final Fight,ACPC_b,U.S. Gold,Capcom,,,,,,,,,,1/1/1991,1/6/2018,#VALUE!,,0,0,
Final Fight,Amig_b,U.S. Gold,Unknown,,,,,,,,,,1/1/1991,,#VALUE!,,0,0,
Gain Ground,GEN_b,Renovation,Sega,,,,,,,,,,1/2/1991,,#VALUE!,,0,0,
Go! Go! Tank,GB_b,Electro Brain,Copya Systems,,,,,,,,,,1/2/1991,,#VALUE!,,0,0,
Double Dribble: 5 on 5,GB_b,Konami,Konami,,,,,,,,,,1/2/1991,,#VALUE!,,0,0,
Juvei Quest,NES_b,Namco,Birthday,,,,,,,,,,1/4/1991,,#VALUE!,,0,0,
Wai Wai World 2: SOS!! Paseri Jou,NES_b,Konami,Konami,,,,,,,,,,1/5/1991,,#VALUE!,,0,0,
Override,PCE_b,Data East,Sting,,,,,,,,,,1/8/1991,,#VALUE!,,0,0,
Victory Run,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,1/19/1991,,#VALUE!,,0,0,
Commander Keen: Keen Dreams,PC_b,id Software,id Software,,,,,,,,,,1/23/1991,,#VALUE!,,0,0,
S.C.I.: Special Criminal Investigation,PCE_b,Taito,Taito Corporation,,,,,,,,,,1/25/1991,,#VALUE!,,0,0,
Dino Land,GEN_b,Renovation,Wolf Team,,,,,,,,,,1/25/1991,,#VALUE!,,0,0,
F-1 Race,GB_b,Nintendo,Nintendo,,,,3.41m,,,,,,2/1/1991,,#VALUE!,,0,0,
Flying Warriors,NES_b,Culture Brain,Culture Brain,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Galaxy 5000: Racing in the 51st Century,NES_b,Activision,Activision,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Ikari III: The Rescue,NES_b,SNK,SNK Corporation,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Isolated Warrior,NES_b,Vap,KID Corporation,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Kung Fu Master,GB_b,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Metal Storm,NES_b,Irem Software Engineering,Tamtex,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
NBA All Star Challenge,GB_b,LJN,LJN Ltd.,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Operation C,GB_b,Ultra Games,Konami,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Princess Tomato in the Salad Kingdom,NES_b,Hudson Soft,Hudson Soft,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Radar Mission,GB_b,Nintendo,Nintendo,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Ski or Die,NES_b,Ultra Games,Konami,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
The Last Ninja,NES_b,Jaleco,Beam Software,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
The Simpsons: Bart vs. the Space Mutants,NES_b,Acclaim Entertainment,Imagineering Inc.,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
The Simpsons: Bart vs. the World,NES_b,Acclaim Entertainment,Imagineering Inc,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Adventure Island II,NES_b,Hudson Soft,Hudson Soft,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Conan,NES_b,Mindscape,System 3,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Double Dragon III: The Sacred Stones,NES_b,Acclaim Entertainment,Technos Japan Corporation,,,,,,,,,,2/1/1991,,#VALUE!,,0,0,
Ray-Thunder,GB_b,Nichibutsu,Nichibutsu,,,,,,,,,,2/8/1991,,#VALUE!,,0,0,
Lemmings,Series_b,Psygnosis,DMA Design,,,,20.00m,,,,,,2/14/1991,3/14/2020,#VALUE!,,0,0,
Street Fighter II,All_b,Capcom,Capcom,,,,14.05m,,,,,,2/15/1991,11/2/2022,#VALUE!,,0,0,
Battle Golfer Yui,GEN_b,Sega,Santos,,,,,,,,,,2/15/1991,,#VALUE!,,0,0,
Famicom Shogi: Ryuu-Ou-Sen,NES_b,I'Max,Home Data,,,,,,,,,,2/15/1991,,#VALUE!,,0,0,
King's Bounty,GEN_b,Electronic Arts,Unknown,,,,,,,,,,2/21/1991,,#VALUE!,,0,0,
Puzzle Boy,PCE_b,Nippon Telenet,Atlus Co.,,,,,,,,,,2/22/1991,,#VALUE!,,0,0,
Pop Breaker,GG_b,Micro Cabin,Micro Cabin,,,,,,,,,,2/23/1991,,#VALUE!,,0,0,
Racing Damashii,GB_b,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,2/28/1991,,#VALUE!,,0,0,
Harlem Globetrotters,NES_b,GameTek,"Softie, Inc.",,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Jeopardy!,GB_b,GameTek,Data Design Interactive,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Maru's Mission,GB_b,Jaleco,Jaleco Entertainment,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
MetalMech: Man & Machine,NES_b,Jaleco,Sculptured Software,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Power Blade,NES_b,Taito,Natsume,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Solomon's Club,GB_b,Tecmo,Tecmo,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Super Scrabble,GB_b,Milton Bradley,Imagineering Inc,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Totally Rad,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Whomp 'Em,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Kid Pix,PC_b,Broderbund,Broderbund,,,,,,,,,,3/1/1991,5/11/2018,#VALUE!,,0,0,
Bubble Bobble,GB_b,Taito,Taito Corporation,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
BurgerTime Deluxe,GB_b,Data East,Data East,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Cyraid,GB_b,Nexoft,Epoch,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Doraemon,GB_b,Epoch,Epoch,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Final Match Tennis,PCE_b,Human Entertainment,Human Entertainment,,,,,,,,,,3/1/1991,,#VALUE!,,0,0,
Indiana Jones and the Last Crusade (Taito),NES_b,Taito,Taito Corporation,,,,,,,,,,3/2/1991,,#VALUE!,,0,0,
House of Tarot,GG_b,Sega,Sega,,,,,,,,,,3/8/1991,,#VALUE!,,0,0,
Namco Mahjong III: Mahjong Tengoku,NES_b,Namco,Namco,,,,,,,,,,3/8/1991,,#VALUE!,,0,0,
Zero4 Champ,PCE_b,Media Rings,Media Rings,,,,,,,,,,3/8/1991,,#VALUE!,,0,0,
Bahamut Senki,GEN_b,Sega,Sega,,,,,,,,,,3/8/1991,,#VALUE!,,0,0,
Fushigi no Umi Nadia: The Secret of Blue Water,NES_b,TOHO,"Toho Co., Ltd",,,,,,,,,,3/15/1991,,#VALUE!,,0,0,
Head Buster,GG_b,NCS,NCS,,,,,,,,,,3/15/1991,,#VALUE!,,0,0,
Obocchamakun,PCE_b,Namco,Pack-In-Video,,,,,,,,,,3/15/1991,,#VALUE!,,0,0,
Titan,PCE_b,Naxat Soft,ISCO,,,,,,,,,,3/15/1991,,#VALUE!,,0,0,
Fushigi no Umi no Nadia,GEN_b,Namco,Namco,,,,,,,,,,3/19/1991,,#VALUE!,,0,0,
Jaleco Rally - Big Run: The Supreme 4WD Challenge,SNES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,3/20/1991,,#VALUE!,,0,0,
Pro Yakyuu World Stadium '91,PCE_b,Namco,Namco,,,,,,,,,,3/21/1991,,#VALUE!,,0,0,
1943 Kai,PCE_b,Naxat Soft,Capcom,,,,,,,,,,3/22/1991,,#VALUE!,,0,0,
Jesus II,PC_b,Enix,Enix Corporation,,,,,,,,,,3/24/1991,,#VALUE!,,0,0,
Oeka Kids: Anpanman no Hiragana Daisuki,NES_b,Bandai,Bandai,,,,,,,,,,3/26/1991,,#VALUE!,,0,0,
Shining in the Darkness,GEN_b,Sega,Climax Entertainment / Sonic! Software Planning,,,,,,,,,,3/28/1991,,#VALUE!,,0,0,
Gem Gem,GB_b,Victory Lap Games,Vic Tokai,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Hokuto no Ken 4: Shichisei Hakenden: Hokuto Shinken no Kanata e,NES_b,Toei Animation,Shouei,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Kero Kero Keroppi no Daibouken,NES_b,Character Soft,Character Soft,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Kinetic Connection,GG_b,Sega,Sega,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Moto Roader II,PCE_b,NCS,NCS,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Ninja JaJaMaru: Ginga Daisakusen,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Columns,PCE_b,Nippon Telenet,Laser Soft,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Download 2,PCE_b,NEC Avenue,Alfa System,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Family Jockey,GB_b,Namco,Namco,,,,,,,,,,3/29/1991,,#VALUE!,,0,0,
Kiwi Kraze: A Bird-Brained Adventure!,NES_b,Taito,Software Creations,,,,,,,,,,4/1/1991,,#VALUE!,,0,0,
Pac-Man,GB_b,Namco,Namco,,,,,,,,,,4/1/1991,,#VALUE!,,0,0,
RoboCop 2,NES_b,Data East,Ocean Software,,,,,,,,,,4/1/1991,,#VALUE!,,0,0,
Tasmania Story,GB_b,FCI,"FCI, Inc.",,,,,,,,,,4/1/1991,,#VALUE!,,0,0,
Extra Bases,GB_b,Bandai,Namco,,,,,0.33m,,,0.33m,,4/1/1991,,0.33,,0.33,0.33,
The Fantastic Adventures of Dizzy,All_b,Codemasters,Codemasters,,,,0.13m,,,,,,4/1/1991,7/18/2021,#VALUE!,,0,0,
Harukanaru Augusta,SNES_b,T&E Soft,Tikipod,,,,,,,,,,4/5/1991,,#VALUE!,,0,0,
Obocchamakun,NES_b,Tecmo,Tecmo,,,,,,,,,,4/5/1991,,#VALUE!,,0,0,
Populous,PCE_b,Hudson Soft,Alfa System,,,,,,,,,,4/5/1991,,#VALUE!,,0,0,
Tenchi o Kurau II: Shokatsu Koumei Den,NES_b,Capcom,Capcom,,,,,,,,,,4/5/1991,,#VALUE!,,0,0,
Circus Lido,PCE_b,Unknown,Planning System,,,,,,,,,,4/6/1991,,#VALUE!,,0,0,
Hellfire S: The Another Story,PCE_b,NEC,NEC Avenue,,,,,,,,,,4/12/1991,,#VALUE!,,0,0,
Toshi Tensou Keikaku: Eternal City,PCE_b,Naxat Soft,Naxat Soft,,,,,,,,,,4/12/1991,,#VALUE!,,0,0,
World Ice Hockey,GB_b,Athena,Athena,,,,,,,,,,4/12/1991,,#VALUE!,,0,0,
Final Reverse,GB_b,Toei Animation,Shouei,,,,,,,,,,4/12/1991,,#VALUE!,,0,0,
Little Master,GB_b,Tokuma Shoten,Tokuma Shoten,,,,,,,,,,4/19/1991,,#VALUE!,,0,0,
Cave Noire,GB_b,Konami,Konami,,,,,,,,,,4/19/1991,,#VALUE!,,0,0,
Chacha-Maru Panic,GB_b,Human Entertainment,Human Entertainment,,,,,,,,,,4/19/1991,,#VALUE!,,0,0,
Super Robot Wars,Series_b,Bandai,Banpresto,,,,20.06m,,,,,,4/20/1991,2/19/2020,#VALUE!,,0,0,
Super Robot Taisen,GB_b,Banpresto,Banpresto,,,,,,,,,,4/20/1991,,#VALUE!,,0,0,
Wardner,GEN_b,"Mentrix Software, Inc.",Toaplan,,,,,,,,,,4/25/1991,,#VALUE!,,0,0,
Warsong,GEN_b,Treco,NCS,,,,,,,,,,4/25/1991,,#VALUE!,,0,0,
Mini-Putt,GB_b,Unknown,A-Wave,,,,,,,,,,4/26/1991,,#VALUE!,,0,0,
Shikinjo,GG_b,Sunsoft,SunSoft,,,,,,,,,,4/26/1991,,#VALUE!,,0,0,
Flight of the Intruder,NES_b,Mindscape,Imagineering Inc.,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Hatris,GB_b,Bullet Proof Software,Bullet Proof Software,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Marble Madness,GB_b,Mindscape,Tengen,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Monopoly,NES_b,Arcadia Systems,Sculptured Software,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
R-Type,GB_b,Irem Software Engineering,Bits Studios,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Rescue of Princess Blobette,GB_b,Absolute Entertainment,Imagineering Inc.,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
The Hunt for Red October,GB_b,Hi Tech Expressions,Beam Software,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
The Rocketeer,NES_b,Bandai,Realtime Associates,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Times of Lore,NES_b,TOHO,Origin Systems,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Warrior of Rome,GEN_b,Micronet,Micronet,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Beetlejuice,NES_b,LJN,Rare Ltd.,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Castelian,GB_b,Triffix,Bits Studios,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Family Feud,NES_b,GameTek,Beam Software,,,,,,,,,,5/1/1991,,#VALUE!,,0,0,
Palamedes II: Star Twinkles,NES_b,Hot-B,"Hot-B Co., Ltd.",,,,,,,,,,5/7/1991,,#VALUE!,,0,0,
Kitchen Panic,GB_b,Coconuts Japan,Bits Laboratory,,,,,,,,,,5/10/1991,,#VALUE!,,0,0,
Sanrio Carnival,GB_b,Character Soft,Character Soft,,,,,,,,,,5/11/1991,,#VALUE!,,0,0,
Crack Down,GEN_b,Sage's Creation,Sega,,,,,,,,,,5/11/1991,,#VALUE!,,0,0,
Bonanza Brothers,GEN_b,Sega,Sega,,,,,,,,,,5/16/1991,,#VALUE!,,0,0,
Ippatsu Gyakuten: DX Bakenou,GB_b,Asmik Ace Entertainment,"Asmik Ace Entertainment, Inc",,,,,,,,,,5/17/1991,,#VALUE!,,0,0,
G-Arms: Operation Gundam,GB_b,Bandai,Bandai,,,,,,,,,,5/18/1991,,#VALUE!,,0,0,
GameBoy Wars,GB_b,Nintendo,Intelligent Systems,,,,,0.18m,,,0.18m,0.00m,5/21/1991,,0.18,,0.18,0.18,
Hatris,PCE_b,Micro Cabin,Micro Cabin,,,,,,,,,,5/24/1991,,#VALUE!,,0,0,
Mappy,GG_b,Namco,Namco,,,,,,,,,,5/24/1991,,#VALUE!,,0,0,
Metal Max,NES_b,Data East,Crea-Tech,,,,,,,,,,5/24/1991,,#VALUE!,,0,0,
GD Leen,SNES_b,Seta Corporation,Jorudan,,,,,,,,,,5/28/1991,,#VALUE!,,0,0,
Fire Mustang,GEN_b,Taito,NMK,,,,,,,,,,5/31/1991,,#VALUE!,,0,0,
Heimdall,PC_b,Core Design Ltd.,The Eighth Day,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Laser Invasion,NES_b,Konami,Unknown,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Legend,GB_b,Quest,Quest Corporation,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Nintendo World Cup,GB_b,Nintendo,Technos Japan Corporation,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Rainbow Islands,NES_b,Taito,Disco,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
S.C.A.T.: Special Cybernetic Attack Team,NES_b,Natsume,Natsume,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Skate or Die: Tour de Thrash,GB_b,EA Sports,EA Sports,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Sneaky Snakes,GB_b,Tradewest,Rare Ltd.,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Spud's Adventure,GB_b,Atlus,Atlus Co.,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Tail 'Gator,GB_b,Natsume,Natsume,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
The Sword of Hope,GB_b,Seika,Kemco,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Tombs & Treasure,NES_b,Infocom,Tokyo Shoseki,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Uninvited,NES_b,Kemco,"ICOM Simulations, Inc.",,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Videomation,NES_b,THQ,"Western Technologies, Inc.",,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Battletoads,NES_b,Tradewest,Rare Ltd.,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Bo Jackson's Hit and Run! Baseball and Football,GB_b,THQ,Equilibrium,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Castelian,NES_b,Triffix,Bits Studios,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Cyber Stadium Series: Base Wars,NES_b,Ultra Games,Konami,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Faria: A World of Mystery & Danger!,NES_b,Nexoft,Game Arts,,,,,,,,,,6/1/1991,,#VALUE!,,0,0,
Soccer,GB_b,Tonkin House,Tonkin House,,,,,,,,,,6/7/1991,,#VALUE!,,0,0,
Shinobi,GG_b,Sega,Sega,,,,,,,,,,6/9/1991,,#VALUE!,,0,0,
Daisenryaku,GB_b,Hiro,Hiro,,,,,,,,,,6/12/1991,,#VALUE!,,0,0,
Magical * Taruruuto-kun,GB_b,Bandai,TOSE Software,,,,,,,,,,6/15/1991,,#VALUE!,,0,0,
The Chessmaster 3000,PC_b,Software Toolworks,Software Toolworks,,,,,,,,,,6/15/1991,,#VALUE!,,0,0,
Advanced Daisenryaku: Deutsch Dengekisakusen,GEN_b,Sega,Sega,,,,,,,,,,6/17/1991,,#VALUE!,,0,0,
Hiryu no Ken Special: Fighting Wars,NES_b,Culture Brain,Culture Brain,,,,,,,,,,6/21/1991,,#VALUE!,,0,0,
Jungle Wars,GB_b,Pony Canyon,Pony Canyon,,,,,,,,,,6/21/1991,,#VALUE!,,0,0,
Power Eleven,PCE_b,Hudson Soft,WestOne,,,,,,,,,,6/21/1991,,#VALUE!,,0,0,
Sonic the Hedgehog,Series_b,Sega,Sonic Team,,,,98.03m,,,,,,6/23/1991,2/7/2020,#VALUE!,,0,0,
Sonic the Hedgehog,GEN_b,Sega,Sonic Team,,,,15.00m,,,,,,6/23/1991,,#VALUE!,,0,0,
Saint Sword,GEN_b,Unknown,Taito,,,,,,,,,,6/27/1991,,#VALUE!,,0,0,
Jinsei Game Densetsu,GB_b,Takara,Takara,,,,,,,,,,6/28/1991,,#VALUE!,,0,0,
Shin 4-Jin Uchi Mahjong: Yakuman Tengoku,NES_b,Nintendo,Chat Noir,,,,,,,,,,6/28/1991,,#VALUE!,,0,0,
Sugoro Quest: Dice no Senshi Tachi,NES_b,Technos Japan Corporation,Technos Japan Corporation,,,,,,,,,,6/28/1991,,#VALUE!,,0,0,
Fastest 1,GEN_b,Human Entertainment,Human Entertainment,,,,,,,,,,6/28/1991,,#VALUE!,,0,0,
Secret Weapons of the Luftwaffe,PC_b,LucasArts,Lucasfilm Games,,,,,,,,,,6/30/1991,,#VALUE!,,0,0,
Frankenstein: The Monster Returns,NES_b,Bandai,Bandai,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Ghost Pilots,NG_b,SNK,SNK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
High Speed,NES_b,Tradewest,Rare Ltd.,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
King of the Monsters,NG_b,SNK,SNK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Klax,GB_b,Hudson Soft,Tengen,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
League Bowling,NG_b,SNK,SNK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Magician Lord,NG_b,SNK,ADK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Ninja Combat,NG_b,SNK,ADK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Ninja Gaiden,Lynx_b,Tecmo,Atari,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Puzzled,NG_b,SNK,SNK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
The Little Mermaid,NES_b,Capcom,Capcom,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
The Punisher: The Ultimate Payback,GB_b,Acclaim Entertainment,Beam Software,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Alpha Mission II,NG_b,SNK,SNK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Baseball Stars Professional,NG_b,SNK,SNK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Battle Unit Zeoth,GB_b,Jaleco,Jaleco Entertainment,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
Blue's Journey,NG_b,SNK,ADK Corporation,,,,,,,,,,7/1/1991,,#VALUE!,,0,0,
